event_id,event_title,venue_name,address,latitude,longitude,date,time,repeat_day,host_name,price,prizes,age_limit,teams_max,event_url,source_preview,source_page,notes,day
12263,SpeedQuizzing Event,The Cock & Magpie,"The Cock & Magpie, Severn Side North, Bewdley, DY12 2EE 7:30pm onw €¢ Tuesday 13 Jan 2026Prizes, Based on entries | 2.00 to play | Max 4 per team | Age 18+",52.376489201232914,-2.314547069,,,,Nick Cox,,Prizes,Age 18+,Max 4 per team,https://www.speedquizzing.com/events/12263/,yes,yes,,7
12291,SpeedQuizzing Event,The Royal George,"The Royal George, Colchester Road, Royal George Public House, Ipswich, IP4 4SR 7pm €¢ Monday 5 Jan 2026Prizes, Prizes to be won on the night | £2 to play | Max 4 per team",52.0692344,1.181932,,,,Tim Morton,£2 to play,Prizes,,Max 4 per team,https://www.speedquizzing.com/events/12291/,yes,yes,,7
12292,SpeedQuizzing Event,Monkseaton Arms,"Monkseaton Arms, Front Street, Monkseaton, Whitley Bay, NE25 8DP 6pm €¢ Sunday 4 Jan 2026",55.04173931836628,-1.46155715,,,,Whos The Daddy,,,,,https://www.speedquizzing.com/events/12292/,yes,yes,,7
12296,SpeedQuizzing Event,Nacional De Cuba,"Nacional De Cuba, 1 Strand Road, Derry / Londonderry, BT48 7NY 8pm €¢ Tuesday 13 Jan 2026Prizes, Cash / Free Drinks / Bar Tab | Free To Play to play | Age 18+",54.9982002,-7.3219076,,,,Darryn McGarry,,Prizes,Age 18+,,https://www.speedquizzing.com/events/12296/,yes,yes,,7
12309,SpeedQuizzing Event,Wateringbury,"Wateringbury, Tonbridge Road, Wateringbury, ME18 5NS 7.30 €¢ Monday 12 Jan 2026Prizes, Cash | £3 to play | Max 6 per team",51.2566926,0.4133931,12-Jan-26,7.3,Monday,Louise Cannon,£3 to play,Prizes,,Max 6 per team,https://www.speedquizzing.com/events/12309/,yes,yes,,2
12316,SpeedQuizzing Event,Lloyds No1 Bar,"Lloyds No1 Bar, The William Rufus, 10-16 Botchergate, Carlisle, CA1 1QS 8.30 €¢ Thursday 15 Jan 2026Prizes, Cash | £1 to play | Max 5 per team | Age 18+",54.8911023,-2.931915,15-Jan-26,8.3,Thursday,David ONeil,£1 to play,Prizes,Age 18+,Max 5 per team,https://www.speedquizzing.com/events/12316/,yes,yes,,5
12327,SpeedQuizzing Event,The White Swan,"The White Swan, 57 Greenhill Main Road, White Swan, Greenhill, S8 7RB 8 €¢ Tuesday 6 Jan 2026Prizes, Cash | £1 to play | Max 4 per team",53.32714679999999,-1.4829663,,,,Matt Timoney,£1 to play,Prizes,,Max 4 per team,https://www.speedquizzing.com/events/12327/,yes,yes,,7
12328,SpeedQuizzing Event,The Red House,"The Red House, 1 Wolverton Road, Newport Pagnell, MK16 8BG 7:30pm €¢ Monday 5 Jan 2026Prizes, £50 voucher, wine, spot prize, jackpot | £4 to play | Max 6 per team | Age 18+",52.0824103,-0.7413536,,,,Owen Andrew,£4 to play,Prizes,Age 18+,Max 6 per team,https://www.speedquizzing.com/events/12328/,yes,yes,,7
12358,SpeedQuizzing Event,The Cow Shed Bar & Grill,"The Cow Shed Bar & Grill, 3 The Square, Birchington-on-Sea, Birchington, CT7 9AE 7:30pm €¢ Monday 5 Jan 2026Prizes, Drinks vouchers/Cash Jackpot | £2 to play | Max 6 per team | Age 6+",51.3737991,1.3076014,,,,Charlotte Lamba,£2 to play,Prizes,Age 6+,Max 6 per team,https://www.speedquizzing.com/events/12358/,yes,yes,,7
12368,SpeedQuizzing Event,O'neills Harborne,"O'neills Harborne, High Street, Harborne, Birmingham, B17 9PU 7pm €¢ Wednesday 7 Jan 2026Prizes, guinness hamper and cash prize + more | 2 pounds to play | Max 5 per team | Age 18+",52.4579884,-1.9560061,,,,Louie Saunders,,Prizes,Age 18+,Max 5 per team,https://www.speedquizzing.com/events/12368/,yes,yes,,7
12382,SpeedQuizzing Event,Queen of Hockley,"Queen of Hockley, 7 Broad Street, Nottingham, NG1 3AJ 8pm €¢ Tuesday 13 Jan 2026",52.9540273,-1.1442534,,,,FEEL GOOD QUIZ,,,,,https://www.speedquizzing.com/events/12382/,yes,yes,,7
12383,SpeedQuizzing Event,The Blacksmiths,"The Blacksmiths, Ward's End, Loughborough, LE11 3HB 8pm €¢ Sunday 4 Jan 2026",52.76841093479848,-1.208105587,,,,FEEL GOOD QUIZ,,,,,https://www.speedquizzing.com/events/12383/,yes,yes,,7
12434,SpeedQuizzing Event,The Hindley Arms,"The Hindley Arms, The Hindley Arms 124 - 126 Market Street, Hindley, Wigan, WN2 3AY 8.30pm €¢ Monday 5 Jan 2026Prizes, £50 Bar Tab | £5 per Team to play | Max 6 per team | Age 18+",53.53461520139604,-2.579736731,,,,Peter Ashton,,Prizes,Age 18+,Max 6 per team,https://www.speedquizzing.com/events/12434/,yes,yes,,7
12449,SpeedQuizzing Event,Royal Oak Boothstown,"Royal Oak Boothstown, 18-20 Leigh Road, Boothstown, Worsley, M28 1LZ 7PM €¢ Sunday 4 Jan 2026Prizes, Bar Vouchers | £1 to play | Max 6 per team",53.5029155,-2.4209478,,,,Royal Oak,£1 to play,Prizes,,Max 6 per team,https://www.speedquizzing.com/events/12449/,yes,yes,,7
12450,SpeedQuizzing Event,Fox Under the Hill,"Fox Under the Hill, Shooters Hill Road, London, SE18 4LT 7.30pm €¢ Tuesday 6 Jan 2026Prizes, Cash | £3 to play | Max 6 per team",51.474597,0.0241058,,,,Chloe Sheehan,£3 to play,Prizes,,Max 6 per team,https://www.speedquizzing.com/events/12450/,yes,yes,,7
12465,SpeedQuizzing Event,The Grove Inn,"The Grove Inn, York Road, Doncaster, DN5 8HL 8 €¢ Tuesday 6 Jan 2026Prizes, Cash | £1 to play | Max 4 per team",53.5383181,-1.1657746,,,,Nick De-camps,£1 to play,Prizes,,Max 4 per team,https://www.speedquizzing.com/events/12465/,yes,yes,,7
12483,SpeedQuizzing Event,Knott End Sports and Social Club,"Knott End Sports and Social Club, Salisbury Avenue, Knott End-on-Sea, Poulton-le-Fylde, FY6 0BP 7pm €¢ Sunday 4 Jan 2026Prizes, Bar Vouchers to be won | £1 to play | Max 6 per team | Age 18+",53.928208694118695,-2.989536154,,,,Chris Jenkins,£1 to play,Prizes,Age 18+,Max 6 per team,https://www.speedquizzing.com/events/12483/,yes,yes,,7
12490,SpeedQuizzing Event,The Forth,"The Forth, Pink Lane, Newcastle upon Tyne, NE1 5DW 8:00pm €¢ Monday 5 Jan 2026Prizes, 1st prize - £30 bar voucher, 2nd prize - A round o | £2 to play",54.9699286,-1.6192048,,,,Simon Asaad,£2 to play,Prizes,,,https://www.speedquizzing.com/events/12490/,yes,yes,,7
12498,SpeedQuizzing Event,The West Kirby Tap,"The West Kirby Tap, Grange Road, West Kirby, Wirral, CH484DY 7PM €¢ Tuesday 6 Jan 2026Prizes, CASH PRIZES - BONUS RAFFLE | £2 to play | Max 6 per team | Age 18+",53.37384055342054,-3.184793239,,,,DJ MILKY,£2 to play,Prizes,Age 18+,Max 6 per team,https://www.speedquizzing.com/events/12498/,yes,yes,,7
12525,SpeedQuizzing Event,Railway,"Railway, 143 Birkenhead Road, Meols, Wirral, CH47 6AA 8:00 €¢ Sunday 4 Jan 2026Prizes, 20 | 0 to play | Max 6 per team | Age 16+",53.40135139358851,-3.159095049,04-Jan-26,08:00,Sunday,John Lowe,,Prizes,Age 16+,Max 6 per team,https://www.speedquizzing.com/events/12525/,yes,yes,,1
12567,SpeedQuizzing Event,The Moon In The Square,"The Moon In The Square, 4-8 Exeter Road, The Moon In The Square, Bournemouth, BH2 5AQ 8PM €¢ Monday 5 Jan 2026£2 to play | Age 18+",50.71960573091036,-1.880249977,,,,Jazz Nastri,£2 to play,,Age 18+,,https://www.speedquizzing.com/events/12567/,yes,yes,,7
12588,SpeedQuizzing Event,Clock Tower,"Clock Tower, Chester Way, Wincham, Northwich, CW9 5NF 8.30pm €¢ Tuesday 6 Jan 2026",53.2632603,-2.4989181,,,,Simon Lee,,,,,https://www.speedquizzing.com/events/12588/,yes,yes,,7
12640,SpeedQuizzing Event,The Queens,"The Queens, The Queens, Bradley Lane, Bradley Fold, Radcliffe, BL2 6RA 7.30PM €¢ Wednesday 14 Jan 2026Prizes, £50 Voucher for 1st, £25 Voucher for 2nd + More | Free to play | Max 6 per team | Age 18+",53.57160504,-2.367450317,,,,Ashlee From AAs Events,,Prizes,Age 18+,Max 6 per team,https://www.speedquizzing.com/events/12640/,yes,yes,,7
12645,SpeedQuizzing Event,Counting House,"Counting House, 17 High Street, Dumbarton, G82 1LS 6.30pm €¢ Sunday 25 Jan 2026Prizes, £30 in vouchers | Free to play | Age 18+",55.94472929892024,-4.572719552,,,,Gary Copeland-Boyd,,Prizes,Age 18+,,https://www.speedquizzing.com/events/12645/,yes,yes,,7
12646,SpeedQuizzing Event,MACGREGORS,"MACGREGORS, 72-73 Shore Street, Gourock, PA19 1RD 7.30 €¢ Tuesday 6 Jan 2026Prizes, 1st Prize £50  2nd Prize - Meal for 2 plus Fizz | free to play | Max 6 per team | Age 18+",55.9588446,-4.8155379,06-Jan-26,7.3,Tuesday,DAVE GRAY,,Prizes,Age 18+,Max 6 per team,https://www.speedquizzing.com/events/12646/,yes,yes,,3
12647,SpeedQuizzing Event,The George,"The George, Donyatt, The George, Donyatt, Ilminster, TA19 0RW 7:30 €¢ Tuesday 13 Jan 2026£2.50 to play | Max 6 per team",50.92232884958733,-2.942162841,13-Jan-26,07:30,Tuesday,DJ Ginge,£2.50 to play,,,Max 6 per team,https://www.speedquizzing.com/events/12647/,yes,yes,,3
12651,SpeedQuizzing Event,The Duke,"The Duke, 53 John Finnie Street, Kilmarnock, KA1 1BL 19:30 €¢ Tuesday 6 Jan 2026Prizes, £30 voucher | 0 to play | Max 5 per team",55.6092796,-4.4996709,06-Jan-26,19:30,Tuesday,Daniel McCool,,Prizes,,Max 5 per team,https://www.speedquizzing.com/events/12651/,yes,yes,,3
12662,SpeedQuizzing Event,Three Kings - Fornham,"Three Kings - Fornham, Hengrave Road, Fornham All Saints, Bury Saint Edmunds, IP28 6LA 7.30 €¢ Tuesday 6 Jan 20263 to play | Max 6 per team | Age 16+",52.2739082,0.6883969,06-Jan-26,7.3,Tuesday,Gary Woodland,,,Age 16+,Max 6 per team,https://www.speedquizzing.com/events/12662/,yes,yes,,3
12694,SpeedQuizzing Event,The Midland,"The Midland, Brabyns Brow, Marple Bridge, Stockport, SK6 5DT 8:30pm €¢ Tuesday 6 Jan 2026Prizes, £50 in vouchers | Free to play | Max 6 per team | Age 18+",53.4016878,-2.0548722,,,,DJ Ged,,Prizes,Age 18+,Max 6 per team,https://www.speedquizzing.com/events/12694/,yes,yes,,7
12699,SpeedQuizzing Event,The Bell,"The Bell, Walsall, Birmingham Road, Walsall, WS5 3JP 7:30pm €¢ Thursday 8 Jan 2026Prizes, £25, £10 and £5 bar tabs | £2 to play",52.56559531873611,-1.948866396,,,,Ben - NextGen Quizzing,£2 to play,Prizes,,,https://www.speedquizzing.com/events/12699/,yes,yes,,7
12705,SpeedQuizzing Event,Museum Street Tavern,"Museum Street Tavern, 3 Museum Street, York, YO1 7DT 18:00 €¢ Wednesday 4 Feb 2026Prizes, £25/£15/£10 bar tabs. | £2 to play",53.9610168,-1.0856416,04-Feb-26,18:00,Wednesday,Dan Wyrill,£2 to play,Prizes,,,https://www.speedquizzing.com/events/12705/,yes,yes,,4
12718,SpeedQuizzing Event,Chequers,"Chequers, 63 High Street, Aylesford, ME20 7AY 7.30 €¢ Thursday 15 Jan 2026Prizes, Cash | £3 to play | Max 6 per team",51.3036161,0.4790532,15-Jan-26,7.3,Thursday,Charley Parker,£3 to play,Prizes,,Max 6 per team,https://www.speedquizzing.com/events/12718/,yes,yes,,5
12732,SpeedQuizzing Event,Ye Olde Hob Inn,"Ye Olde Hob Inn, 8 Church Road, Bamber Bridge, Preston, PR5 6EN 20.30 €¢ Thursday 8 Jan 2026Prizes, £25 Gift voucher | £1 to play",53.72165740000001,-2.662322,08-Jan-26,20.3,Thursday,Craig Houghton,£1 to play,Prizes,,,https://www.speedquizzing.com/events/12732/,yes,yes,,5
12735,SpeedQuizzing Event,Hop Inn Bitterne Park,"Hop Inn Bitterne Park, The Hop Inn, Woodmill Lane, Bitterne Park, SO18 2PE 20:00 - 21 €¢ Sunday 4 Jan 2026Prizes, Cash Prize, Bar Goodies | £2 to play | Max 6 per team",50.93268542,-1.370919943,,,,DAVID SCHOLLENBERGER,£2 to play,Prizes,,Max 6 per team,https://www.speedquizzing.com/events/12735/,yes,yes,,7
12738,SpeedQuizzing Event,Holcombe Tap,"Holcombe Tap, Bolton Road West, Holcombe Brook, Ramsbottom, BL0 9NA 8pm €¢ Monday 12 Jan 2026Prizes, Voucher, £50 Winner, £25 Runner Up | FREE to play | Max 8 per team | Age 18+",53.64244994040815,-2.322782278,,,,QuizManGaz,,Prizes,Age 18+,Max 8 per team,https://www.speedquizzing.com/events/12738/,yes,yes,,7
12739,SpeedQuizzing Event,Swan & Cemetery,"Swan & Cemetery, Bury, 406 Manchester Road, Bury, BL9 9NS 8pm €¢ Thursday 15 Jan 2026Prizes, Voucher, £50 Winner, £25 Runner Up | FREE to play | Max 8 per team | Age 18+",53.57695809250072,-2.296979427,,,,QuizManGaz,,Prizes,Age 18+,Max 8 per team,https://www.speedquizzing.com/events/12739/,yes,yes,,7
12740,SpeedQuizzing Event,Players Bar Ashford,"Players Bar Ashford, 12 Tufton Street, Ashford, TN23 1QP 7:30 €¢ Monday 16 Feb 2026Prizes, Bar Tab TBC | £2.50 to play | Max 6 per team",51.148081826048085,0.8719772802851278,16-Feb-26,07:30,Monday,Chris Kennedy,£2.50 to play,Prizes,,Max 6 per team,https://www.speedquizzing.com/events/12740/,yes,yes,,2
12745,SpeedQuizzing Event,The Swan Inn,"The Swan Inn, Swan Lane, Edenbridge, TN8 6BA 7:30pm €¢ Monday 5 Jan 2026Prizes, Cash | £3 to play | Max 6 per team",51.2101938,0.0675484,,,,Marc Coates,£3 to play,Prizes,,Max 6 per team,https://www.speedquizzing.com/events/12745/,yes,yes,,7
12792,SpeedQuizzing Event,The Kings Arms Broomfield,"The Kings Arms Broomfield, 295 Main Road, Kings Arms, Broomfield, CM1 7AU 7PM €¢ Tuesday 6 Jan 2026Prizes, Prizes on the night | £2 to play | Max 4 per team | Age No m+",51.766479,0.4714799,,,,Tim Morton,£2 to play,Prizes,,Max 4 per team,https://www.speedquizzing.com/events/12792/,yes,yes,,7
12801,SpeedQuizzing Event,Lloyds Society Rooms,"Lloyds Society Rooms, 151 West George Street, Glasgow, G2 2JJ 8pm €¢ Wednesday 14 Jan 2026£3 per team to play | Age 18+",55.8623328,-4.2573426,,,,Dyllan Ryan,,,Age 18+,,https://www.speedquizzing.com/events/12801/,yes,yes,,7
12815,SpeedQuizzing Event,O'Connors Irish Pub,"O'Connors Irish Pub, 7 Hall Street, Chelmsford, CM2 0HG 19:30 €¢ Tuesday 6 Jan 2026Prizes, Cash Prize for 1st place | £2 per player to play | Max 5 per team | Age 18+",51.729593260793756,0.47365665435791016,06-Jan-26,19:30,Tuesday,SPEEDQUIZZING ESSEX,,Prizes,Age 18+,Max 5 per team,https://www.speedquizzing.com/events/12815/,yes,yes,,3
12825,SpeedQuizzing Event,The Hub,"The Hub, The Old Town Hall Building, Victoria Square, Widnes, WA87QZ 8pm €¢ Thursday 8 Jan 2026FREE TO PLAY to play | Max 6 per team",53.36180206583444,-2.731829882,,,,Paul Edwards,,,,Max 6 per team,https://www.speedquizzing.com/events/12825/,yes,yes,,7
12829,SpeedQuizzing Event,Hickory's Smokehouse Solihull,"Hickory's Smokehouse Solihull, Earlswood Common, Earlswood, Solihull, B94 5SL 20:00 €¢ Tuesday 6 Jan 2026Prizes, £100 voucher | £2 to play | Max 6 per team | Age 1+",52.36125089999999,-1.8310161,06-Jan-26,20:00,Tuesday,Chris Roberts,£2 to play,Prizes,Age 1+,Max 6 per team,https://www.speedquizzing.com/events/12829/,yes,yes,,3
12872,SpeedQuizzing Event,The Mill Speedquizizng Night,"The Mill Speedquizizng Night, Holderness Road, Kingston upon Hull, Hull, HU9 3EU 8 €¢ Tuesday 6 Jan 2026Prizes, £50.00 voucher for 1st place and prizes for 2nd an | 1 to play | Max 6 per team | Age 16+",53.7620446,-0.2984857,,,,John William,,Prizes,Age 16+,Max 6 per team,https://www.speedquizzing.com/events/12872/,yes,yes,,7
12891,SpeedQuizzing Event,Fisher's Pond,"Fisher's Pond, 183 Main Road, Fisher's Pond, Colden Common, SO50 7HG 20:00 - 21 €¢ Monday 5 Jan 2026Prizes, cash | £2 to play | Max 6 per team | Age 16+",50.98660899999999,-1.3053536,,,,DAVID SCHOLLENBERGER,£2 to play,Prizes,Age 16+,Max 6 per team,https://www.speedquizzing.com/events/12891/,yes,yes,,7
12892,SpeedQuizzing Event,The Fox and Hounds,"The Fox and Hounds, 3 Winchester Road, Fair Oak, Eastleigh, SO50 7HB 20:00 - 21 €¢ Saturday 3 Jan 2026Prizes, cash | £2 to play | Max 6 per team | Age 16+",50.9759632,-1.3029361,,,,DAVID SCHOLLENBERGER,£2 to play,Prizes,Age 16+,Max 6 per team,https://www.speedquizzing.com/events/12892/,yes,yes,,7
12927,SpeedQuizzing Event,Little B,"Little B, Marsland Road, Sale, M33 3ND 8pm €¢ Wednesday 14 Jan 2026Prizes, £30 Bar Tab + Cash Prize Bingo | Free to play | Age 18+",53.4173254,-2.3204684,,,,Joe OConnor,,Prizes,Age 18+,,https://www.speedquizzing.com/events/12927/,yes,yes,,7
12953,SpeedQuizzing Event,Old Ash Tree,"Old Ash Tree, 136 Rainham Road, Chatham, ME5 7EN 7:30pm €¢ Sunday 11 Jan 2026Prizes, Cash | £3 to play | Max 6 per team",51.3731812,0.5524302,,,,Daniel Rudden,£3 to play,Prizes,,Max 6 per team,https://www.speedquizzing.com/events/12953/,yes,yes,,7
12961,SpeedQuizzing Event,The Castle,"The Castle, 1 Station Road, Clitheroe, BB7 2JT 8:00 €¢ Tuesday 6 Jan 2026Prizes, 30 | 0 to play | Max 6 per team | Age 18+",53.8718635,-2.3944668,06-Jan-26,08:00,Tuesday,John Lowe,,Prizes,Age 18+,Max 6 per team,https://www.speedquizzing.com/events/12961/,yes,yes,,3
12963,SpeedQuizzing Event,Alfies,"Alfies, Chester Road, Little Sutton, Ellesmere Port, CH66 3RF 8pm €¢ Tuesday 6 Jan 20260 to play",53.2851746,-2.9463299,,,,Brad Myers,,,,,https://www.speedquizzing.com/events/12963/,yes,yes,,7
12971,SpeedQuizzing Event,Thursday Quiz Night @ The Saddle!,"Thursday Quiz Night @ The Saddle!, 286 Whitegate Drive, Blackpool, FY3 9JW 20:00 €¢ Thursday 8 Jan 2026£2 to play",53.80577212734967,-3.028382292,08-Jan-26,20:00,Thursday,Jack Phelps,£2 to play,,,,https://www.speedquizzing.com/events/12971/,yes,yes,,5
12983,SpeedQuizzing Event,George & Dragon Whitley,"George & Dragon Whitley, Doncaster Road, Whitley Farm Cottage, Whitley, DN14 0HR 7.30 €¢ Friday 2 Jan 2026Prizes, Cash | £2 to play | Max 4 per team",53.6913926,-1.1549212,02-Jan-26,7.3,Friday,John Morgan,£2 to play,Prizes,,Max 4 per team,https://www.speedquizzing.com/events/12983/,yes,yes,,6
12993,SpeedQuizzing Event,Old Ash Tree,"Old Ash Tree, 136 Rainham Road, Chatham, ME5 7EN 7.30 €¢ Sunday 4 Jan 2026Prizes, Cash | £3 to play | Max 6 per team",51.3731812,0.5524302,04-Jan-26,7.3,Sunday,Anne Bailey,£3 to play,Prizes,,Max 6 per team,https://www.speedquizzing.com/events/12993/,yes,yes,,1
12996,SpeedQuizzing Event,Bogans,"Bogans, 26 Market Street, Omagh, BT78 1EH 7pm €¢ Monday 19 Jan 2026Prizes, T.B.C | 2 to play | Max 6 per team",54.6003286,-7.299787,,,,Scotty,,Prizes,,Max 6 per team,https://www.speedquizzing.com/events/12996/,yes,yes,,7
12997,SpeedQuizzing Event,Netherton,"Netherton, Church Road, Litherland, Liverpool, L21 5HF 8:00 €¢ Sunday 4 Jan 2026Prizes, 20 | 0 to play | Max 6 per team | Age 18+",53.47587673415487,-2.980620861,04-Jan-26,08:00,Sunday,James Webb,,Prizes,Age 18+,Max 6 per team,https://www.speedquizzing.com/events/12997/,yes,yes,,1
12998,SpeedQuizzing Event,The Red Lion,"The Red Lion, 3 College Street, Petersfield, GU31 4AE 6PM €¢ Friday 2 Jan 2026Prizes, Cash Prize Pot | £3 to play | Max 6 per team | Age 16+",,,,,,Jacob Parvin,£3 to play,Prizes,Age 16+,Max 6 per team,https://www.speedquizzing.com/events/12998/,yes,yes,,7
13006,SpeedQuizzing Event,luciano bar & bistro,"luciano bar & bistro, Durham Way, Oakerside Park, Peterlee, SR8 1QB 8.00pm €¢ Thursday 8 Jan 2026Prizes, cash / food & drink vouchers / cocktails etc | £1.00 to play",54.74776466490207,-1.341287018,,,,Paul Ferry,£1.00 to play,Prizes,,,https://www.speedquizzing.com/events/13006/,yes,yes,,7
13020,SpeedQuizzing Event,Liberty Square Sports Bar,"Liberty Square Sports Bar, 10 Liberty Square, Kings Hill, West Malling, ME19 4AU 7:30pm €¢ Thursday 15 Jan 2026Prizes, Cash Prizes | £3 (cash) to play | Max 5 per team | Age 16+",51.2722954,0.4010472,,,,Kerry Stannard,,Prizes,Age 16+,Max 5 per team,https://www.speedquizzing.com/events/13020/,yes,yes,,7
13041,SpeedQuizzing Event,Off The Wall,"Off The Wall, 12 Saint John Street, Chester, CH1 1DA 20:00 €¢ Monday 5 Jan 2026Prizes, Bar Tab/Bar Vouchers | Max 4 per team | Age 18+",53.18940225404698,-2.88778156,05-Jan-26,20:00,Monday,PSQ With Steve Oakley,,Prizes,Age 18+,Max 4 per team,https://www.speedquizzing.com/events/13041/,yes,yes,,2
13042,SpeedQuizzing Event,The Railway Pemberton,"The Railway Pemberton, The Railway, 273 Billinge Rd, Pemberton, WN5 8DF 20:00 €¢ Monday 5 Jan 2026Prizes, 1st £30 Cash 2nd £20 Bar Tab | £5 per team to play | Max 6 per team",53.53074239999999,-2.6701359,05-Jan-26,20:00,Monday,John Norcott,,Prizes,,Max 6 per team,https://www.speedquizzing.com/events/13042/,yes,yes,,2
13043,SpeedQuizzing Event,Horse Shoe Inn,"Horse Shoe Inn, 1 Buxton Road, High Lane, Stockport, SK6 8AA 8pm €¢ Tuesday 6 Jan 2026",53.3662194,-2.0802102,,,,John Barton,,,,,https://www.speedquizzing.com/events/13043/,yes,yes,,7
13044,SpeedQuizzing Event,Joshua Brooks,"Joshua Brooks, 106 Princess Street, Manchester, M1 6NG 7:30 €¢ Monday 12 Jan 2026£2 to play",53.47427,-2.2375314,12-Jan-26,07:30,Monday,Owen Adams,£2 to play,,,,https://www.speedquizzing.com/events/13044/,yes,yes,,2
13071,SpeedQuizzing Event,Clan Shots Gaming,"Clan Shots Gaming, 64 Boothferry Road, Goole, DN14 5BT 19:30 €¢ Saturday 10 Jan 2026£1 to play | Max N/ per team | Age N/A+",53.7042385,-0.8742011,10-Jan-26,19:30,Saturday,James McGowan,£1 to play,,,,https://www.speedquizzing.com/events/13071/,yes,yes,,7
13076,SpeedQuizzing Event,The Orion,"The Orion, 8 Burton Avenue, Withington, Manchester, M20 3ED 8:30pm €¢ Monday 5 Jan 2026Prizes, Gallon of Beer | FREE to play | Max 6 per team | Age 18+",53.4317846,-2.2346891,,,,DJ Dizzy,,Prizes,Age 18+,Max 6 per team,https://www.speedquizzing.com/events/13076/,yes,yes,,7
13078,SpeedQuizzing Event,Rita's,"Rita's, Rita's, 43 Woodhouse Lane, Leeds, LS1 3HQ 20:00 €¢ Monday 19 Jan 2026Prizes, £50 bar tab + other surprises | Free To Enter to play | Max No per team | Age 18+",53.8019533,-1.5458318,19-Jan-26,20:00,Monday,Gaz Jones,,Prizes,Age 18+,,https://www.speedquizzing.com/events/13078/,yes,yes,,2
13084,SpeedQuizzing Event,The First Post,"The First Post, 42 High Street, Cosham, Portsmouth, PO6 3AG 8PM €¢ Monday 5 Jan 2026Prizes, Cash Prize Pot | £3 to play | Max 6 per team | Age 16+",50.8449101,-1.0671637,,,,Jacob Parvin,£3 to play,Prizes,Age 16+,Max 6 per team,https://www.speedquizzing.com/events/13084/,yes,yes,,7
13103,SpeedQuizzing Event,The Hengist,"The Hengist, High Street, 7-9, Aylesford, ME20 7AX 7:30pm €¢ Wednesday 14 Jan 2026Prizes, Cash prizes | £3 to play | Max 6 per team | Age 16+",51.303965,0.4771249,,,,Kerry Stannard,£3 to play,Prizes,Age 16+,Max 6 per team,https://www.speedquizzing.com/events/13103/,yes,yes,,7
13109,SpeedQuizzing Event,Greswolde Arms,"Greswolde Arms, 1657 High Street, Knowle, Solihull, B93 0LL 7:30pm €¢ Tuesday 6 Jan 2026Prizes, £30, £20 and £10 Bar Tabs | £3 per person to play",52.3899732,-1.7353878,,,,Ben - NextGen Quizzing,,Prizes,,,https://www.speedquizzing.com/events/13109/,yes,yes,,7
13129,SpeedQuizzing Event,The Crown Twyford,"The Crown Twyford, The Crown, Twyford, Buckingham, MK18 4EG 7pm €¢ Sunday 4 Jan 2026Prizes, Cash Prizes with extra depending on players/teams | £3 to play | Max 6 per team",51.9312367,-1.0359925,,,,Chris Mayhew,£3 to play,Prizes,,Max 6 per team,https://www.speedquizzing.com/events/13129/,yes,yes,,7
13133,SpeedQuizzing Event,The Old Market House,"The Old Market House, The Quay, Brixham, TQ5 8AW 7:30pm €¢ Wednesday 7 Jan 2026Prizes, Bottle Of Wine, Chocolate, Sweets, Weekly Essentia | £1 Per Person to play | Max 6 per team | Age 18+",50.39640490430857,-3.513291478,,,,Dan Lewis,,Prizes,Age 18+,Max 6 per team,https://www.speedquizzing.com/events/13133/,yes,yes,,7
13135,SpeedQuizzing Event,Oddfellows Pullborough,"Oddfellows Pullborough, 99-101 Lower Street, Pulborough, RH20 2BP 8pm €¢ Wednesday 7 Jan 2026Prizes, Cash  & Other | £2 to play | Max 6 per team | Age 18+",50.9572243,-0.5005527,,,,The Star Man,£2 to play,Prizes,Age 18+,Max 6 per team,https://www.speedquizzing.com/events/13135/,yes,yes,,7
13142,SpeedQuizzing Event,The Blacky,"The Blacky, Bowland Road, Black Boy Hotel, Wythenshawe, M23 1JX 9pm €¢ Monday 5 Jan 2026Prizes, £10 | £0 to play | Max 6 per team | Age 18+",53.3930257,-2.286205,,,,Thomas Ashton,£0 to play,Prizes,Age 18+,Max 6 per team,https://www.speedquizzing.com/events/13142/,yes,yes,,7
13152,SpeedQuizzing Event,The Foresters Arms,"The Foresters Arms, 444 Bury New Road, Prestwich, Manchester, M25 1AZ 9 pm €¢ Tuesday 6 Jan 2026Prizes, £30 Bar Tab | Free to play",53.5321983,-2.2843112,,,,Frank Callaghan,,Prizes,,,https://www.speedquizzing.com/events/13152/,yes,yes,,7
13154,SpeedQuizzing Event,The Angel Inn,"The Angel Inn, Great Darkgate Street, The Angel Inn, Aberystwyth, SY23 1DW 21:00 €¢ Thursday 15 Jan 2026Prizes, All sorts | Free to play | Max 0 per team | Age 18+",52.4140233,-4.0865979,15-Jan-26,21:00,Thursday,Reece Smith,,Prizes,Age 18+,Max 0 per team,https://www.speedquizzing.com/events/13154/,yes,yes,,5
13166,SpeedQuizzing Event,The Blackthorn,"The Blackthorn, 39 Irish Street, Dungannon, BT70 1DB 20:00 €¢ Thursday 8 Jan 2026",54.5042104,-6.7713944,08-Jan-26,20:00,Thursday,Chris Armstrong,,,,,https://www.speedquizzing.com/events/13166/,yes,yes,,5
